VisitorID;Proj_Group;Proj_Segment;Proj_Type;Visitor_Group;Visitor_Gender;Question_Age;Question_Budget;Question_HHIncome;Question_InstallmentMonthly;Question_MarriageStatus;Question_Nationality;Question_Occupation;Question_P_Income;Question_TimeToMoveIn;Target
74270;Urban;B;Premium Units;;F;31 - 35;2,5;200649;17948;;;Business Employee;;;0
41022;Outer;B;Standard Units;Major;M;41 - 45;7;339299;;Married;;Business Owner;185000;;0
50492;Major;D;Premium Units;Outer;F;;;;;;;;;;1
17963;Outer;B;Standard Units;Central;F;36 - 40;13,5;427881;;Married with Children;;Business Employee;225000;;0
43078;Major;C;Premium Units;Major;M;36 - 40;3,5;259655;38781;Single;;Business Employee;85000;;1
50002;Urban;B;Premium Units;Outer;;;3,5;;;;;;;;0
84768;Major;D;Premium Units;;M;31 - 35;2,5;;18231;Single;India;Business Employee;;;0
1570;Outer;B;Standard Units;Outer;M;51 +;13,5;513294;;Married with Children;;Civil Servant;;;0
56063;Outer;B;Standard Units;;M;51 +;14,5;483819;92449;Married with Children;;Business Owner;;;0
19023;Outer;C;Standard Units;;M;< 25;8;244134;;Single;;Business Employee;85000;;0
88632;Major;B;Standard Units;;F;;;;;;;;;;0
30241;Outer;B;Standard Units;Outer;F;41 - 45;14,5;280464;;Married with Children;;Business Employee;105000;;0
81279;Major;D;Premium Units;;M;;;;;;;;;;0
31530;Urban;B;Standard Units;;F;36 - 40;9,75;228266;68063;Married;;Business Owner;;;0
41953;Urban;C;Standard Units;Major;F;46 - 50;5,5;258521;;Married;;Business Owner;140000;;0
49762;Outer;D;Standard Units;Outer;F;31 - 35;7;423895;;Single;;Business Owner;;;0
66266;Outer;B;Standard Units;Central;M;41 - 45;9,75;;;Single;India;;;;0
674;Major;B;Premium Units;Outer;F;46 - 50;3,5;318944;21794;Married;India;Business Employee;;;0
75344;Major;B;Standard Units;Major;M;46 - 50;6,5;276548;61517;Married with Children;;Business Owner;;;0
107838;Major;D;Premium Units;Major;M;25 - 30;3,5;64733;;Single;India;Business Employee;;;0
43475;Outer;C;Standard Units;;M;36 - 40;9,5;286643;;Married;;Business Owner;120000;;0
25751;Outer;A;Standard Units;Outer;F;31 - 35;13,5;195117;79824;Married with Children;;Business Employee;;;0
41150;Urban;D;Standard Units;Major;F;31 - 35;6,5;277078;;Single;;Business Owner;105000;;0
106760;Outer;B;Standard Units;;M;31 - 35;8,5;305301;61316;Married with Children;;Business Owner;;;0
5604;Outer;B;Standard Units;Major;M;36 - 40;9,5;440075;;Married with Children;;Business Employee;185000;;0
90393;Outer;B;Standard Units;;F;36 - 40;19,5;660812;137275;Married with Children;;Business Owner;;;0
34790;Outer;D;Standard Units;;F;31 - 35;6,5;93290;;Married with Children;;Business Employee;120000;;0
52305;Outer;A;Standard Units;Outer;F;25 - 30;13,5;458870;;Single;;Other(Please specify);;;0
80708;Other;C;Premium Units;;M;;;;;;;;;;0
96965;Urban;D;Standard Units;Outer;F;25 - 30;5,5;91896;39106;Married;;Business Employee;;;0
105545;Outer;B;Standard Units;Central;F;36 - 40;8,5;429893;71574;Married;;Civil Servant;;;0
41635;Outer;D;Standard Units;Major;M;;6,5;213324;;Married;;Business Owner;140000;;0
104226;Outer;A;Standard Units;Major;M;51 +;24,5;432349;156372;Married with Children;;Business Owner;;;0
53492;Major;D;Premium Units;Other;M;41 - 45;2,5;305781;29596;Single;India;Business Owner;;;1
63687;Outer;B;Standard Units;Outer;M;31 - 35;6,5;514858;;Single;;Business Owner;105000;;0
35265;Other;D;Premium Units;Major;M;25 - 30;3,5;207586;27907;Single;;Business Employee;105000;;1
25374;Urban;C;Standard Units;Major;M;31 - 35;7;;;Single;;Business Employee;105000;;0
58345;Outer;B;Standard Units;Central;M;51 +;10,5;;;Married;;;;;0
87609;Outer;B;Standard Units;;M;36 - 40;6,5;;61046;Married;;;;;0
75030;Major;C;Premium Units;;M;;;;;;;;;;0
106212;Urban;B;Standard Units;;M;31 - 35;7,5;181202;62035;Married with Children;India;Business Employee;;;0
22111;Outer;C;Premium Units;Central;M;;;;;;;;;;0
75398;Major;C;Premium Units;;F;;;;;;;;;;0
54573;Central;B;Premium Units;;F;41 - 45;10,3;;;;;;;;0
77146;Major;C;Premium Units;Major;M;;;;;;India;;;;0
39755;Outer;C;Standard Units;Outer;F;31 - 35;8;196307;;Single;;Business Owner;85000;;0
108103;Major;C;Premium Units;;F;;;;;;India;;;;0
80849;Urban;D;Standard Units;Outer;M;46 - 50;4,5;371866;47710;Single;;Business Employee;;;0
95797;Urban;A;Standard Units;;F;46 - 50;41;;;Married with Children;;Other(Please specify);;;0
59667;Major;C;Premium Units;Major;M;25 - 30;4,5;241211;36578;Single;India;Business Employee;;;0
48210;Urban;B;Standard Units;Central;F;51 +;9,5;427917;;Single;;Business Owner;225000;;1
32139;Outer;A;Standard Units;;F;51 +;14,5;273823;;Married with Children;;Business Owner;160000;;0
91506;Outer;B;Standard Units;;F;25 - 30;7,5;551870;65549;Married;;Other(Please specify);;;0
72269;Outer;B;Standard Units;Outer;F;25 - 30;11,3;;;Single;;Other(Please specify);;;0
64775;Outer;B;Standard Units;Outer;M;51 +;14,5;542083;84361;Married with Children;;Business Owner;;;0
33043;Major;B;Premium Units;Outer;M;36 - 40;7,5;573444;;Married with Children;;Business Owner;;;0
29804;Outer;B;Standard Units;Outer;F;41 - 45;14,5;251592;;Married with Children;;Business Owner;160000;;0
81485;Major;C;Premium Units;Major;M;31 - 35;4,5;284926;47315;Single;India;Business Employee;;;0
13478;Outer;B;Premium Units;Outer;F;31 - 35;5,5;277635;47827;Single;;Business Employee;105000;24;0
7300;Outer;C;Standard Units;Other;F;25 - 30;4,5;126527;;Single;;Business Employee;85000;;0
39173;Other;D;Premium Units;Major;M;36 - 40;3,5;129817;29686;Single;;Business Employee;85000;;0
76555;Major;B;Standard Units;Outer;M;31 - 35;11,3;245019;58019;;;Business Owner;;;0
94558;Major;B;Premium Units;;M;41 - 45;2,5;107306;38683;;;Business Owner;;;0
76488;Major;C;Premium Units;Outer;M;51 +;;;;;;;;;0
51238;Major;C;Premium Units;Other;F;;;;;;;;;;1
115123;Outer;D;Standard Units;;F;31 - 35;5,5;264070;67925;Married with Children;;Business Owner;;;0
43681;Outer;B;Standard Units;Outer;F;51 +;14,5;293649;;Single;;Business Owner;225000;;0
105320;Urban;C;Standard Units;Major;F;25 - 30;;;29200;Single;India;Business Owner;;;0
110256;Major;B;Standard Units;Major;M;36 - 40;9,75;668777;57801;Married;;Business Owner;;;0
75821;Major;B;Premium Units;;F;;;;;;;;;;0
44612;Urban;B;Standard Units;Outer;M;41 - 45;10,5;356633;;Married with Children;;Business Employee;160000;;0
61448;Urban;B;Premium Units;Other;F;41 - 45;4,5;152792;40390;Married with Children;;Business Owner;85000;;0
95091;Urban;B;Standard Units;Major;F;31 - 35;7,5;328901;45912;Single;;Business Owner;;;0
111149;Major;B;Standard Units;;F;25 - 30;3,5;103382;;Single;;Business Employee;75000;;0
46211;Outer;A;Standard Units;Outer;M;36 - 40;14,5;354208;;Single;;Business Owner;185000;;0
68343;Outer;B;Standard Units;Outer;F;31 - 35;9,75;370096;;Single;;Business Employee;;;0
7957;Major;C;Premium Units;;M;;;;;;;;;;0
29679;Outer;B;Standard Units;Outer;F;36 - 40;9,5;289191;;Married with Children;;Business Owner;160000;;0
97577;Major;B;Premium Units;;F;;;;;;;;;;0
23958;Outer;C;Standard Units;Outer;F;25 - 30;5,5;279896;;Single;;Business Owner;85000;;0
5673;Outer;B;Standard Units;Outer;M;36 - 40;14,5;684889;122127;Married with Children;;Business Owner;;;0
38957;Major;B;Premium Units;Major;M;41 - 45;3,5;427589;48694;Married with Children;;Other(Please specify);225000;;0
36465;Outer;B;Standard Units;Outer;M;25 - 30;9,5;369198;;Single;;Business Owner;185000;;0
87663;Outer;B;Standard Units;Outer;F;31 - 35;11,3;273392;48093;Married with Children;;Business Employee;;;0
53682;Major;D;Premium Units;Major;M;25 - 30;3,5;332629;38451;Single;;Business Employee;95000;;0
57258;Outer;C;Standard Units;Outer;F;36 - 40;11,3;529738;75983;Married with Children;;Business Owner;;;0
15696;Outer;B;Standard Units;Outer;F;< 25;5,5;557546;;Single;;Business Employee;75000;;0
115951;Outer;D;Standard Units;;M;25 - 30;5,5;126615;54835;Single;India;Business Employee;;;0
40300;Urban;C;Standard Units;Major;F;41 - 45;4,5;230968;;Married with Children;;Business Employee;75000;;0
15816;Central;B;Premium Units;Outer;F;31 - 35;5,5;236405;31443;Single;;Business Employee;105000;;0
72033;Urban;D;Premium Units;;M;;;;;;;;;;0
63115;Major;B;Standard Units;Major;M;25 - 30;7;182377;;Single;;Other(Please specify);95000;;0
36744;Outer;C;Standard Units;Outer;M;36 - 40;7;697471;;Single;;Business Owner;;;0
76591;Major;B;Premium Units;;M;;;;;;;;;;0
26696;Outer;B;Standard Units;;F;;7;689549;;;;Business Owner;;;0
50370;Outer;B;Standard Units;Outer;;36 - 40;10,5;339785;;Married with Children;;Business Owner;160000;;0
75241;Major;C;Premium Units;;M;;;;;;;;;;0
34438;Urban;C;Standard Units;Major;M;31 - 35;2,5;202467;;Single;;Civil Servant;85000;;0
109685;Urban;C;Standard Units;;F;31 - 35;;;;Single;;;;;0
36234;Urban;B;Standard Units;Major;M;31 - 35;8;196687;;Married;;Business Owner;160000;;0
15187;Outer;E;Standard Units;Outer;F;41 - 45;14,5;567642;;Married with Children;;Business Owner;300000;;0
70574;Major;B;Standard Units;Major;M;;;;;;;;;;0
118229;Urban;B;Standard Units;Outer;M;25 - 30;3,5;211151;39370;Single;;Business Owner;;;0
84605;Urban;B;Premium Units;;M;;2,5;;;;;;;;0
109847;Outer;B;Standard Units;Central;F;36 - 40;10,3;426016;58784;Married with Children;India;Business Employee;;;0
4452;Outer;C;Standard Units;Outer;F;31 - 35;8,75;404641;;Married;;Business Owner;;;0
85975;Outer;C;Standard Units;Outer;M;41 - 45;10,3;676733;109988;Single;;Business Owner;;;0
20659;Outer;C;Standard Units;Outer;F;41 - 45;4,5;252515;;Married with Children;;Business Owner;140000;;0
3162;Outer;C;Standard Units;Outer;M;36 - 40;5;169864;48354;Single;;Business Employee;120000;3;0
32537;Outer;E;Standard Units;Outer;F;41 - 45;7;293999;;Married;;Business Owner;105000;;0
27403;Outer;B;Standard Units;Outer;F;< 25;8;327938;;Single;;Business Owner;75000;;0
2373;Urban;B;Standard Units;Major;M;36 - 40;18,5;285463;122425;Single;;Business Employee;;;0
18058;Outer;B;Standard Units;Outer;M;< 25;4,5;150585;;Single;;Business Owner;95000;;0
25489;Outer;B;Standard Units;Outer;M;< 25;6,5;81618;;Single;;;75000;;0
54376;Urban;C;Standard Units;Outer;M;31 - 35;4,5;;;Single;;Business Owner;160000;;0
27605;Other;B;Premium Units;Major;M;41 - 45;7,5;246774;;Single;;Business Owner;;;0
70613;Major;B;Premium Units;;M;;4,5;;;;India;;;;0
82368;Urban;D;Standard Units;Major;M;31 - 35;5,5;185913;36749;Single;;Business Employee;;;0
1362;Outer;B;Standard Units;Outer;F;46 - 50;37;568804;166660;Married with Children;;Business Owner;;;0
99592;Outer;C;Standard Units;Major;M;25 - 30;8,75;348353;115678;Married;India;Business Owner;;;0
59853;Central;B;Premium Units;;M;25 - 30;3,5;;;Single;;Business Employee;85000;;0
67219;Urban;D;Standard Units;Outer;F;36 - 40;4,5;249972;;Married with Children;;Business Employee;;;0
109857;Major;B;Premium Units;;M;;;;;;;;;;0
72474;Urban;B;Premium Units;;M;;2,5;;;;;;;;0
103863;Major;C;Premium Units;Major;M;;3,5;;;;;;;;0
102208;Urban;D;Standard Units;Major;F;25 - 30;4,5;97975;38228;Single;;Business Employee;;;0
53471;Major;B;Standard Units;Major;M;25 - 30;7;223862;;Single;;Business Owner;160000;;0
66677;Urban;B;Standard Units;Major;M;25 - 30;9,5;362159;;Single;;Business Owner;300000;;0
80940;Other;C;Premium Units;;M;;3,5;;;;Non-India;;;;0
55455;Outer;C;Standard Units;Outer;M;36 - 40;10,5;259642;;Single;;Business Owner;120000;;0
111589;Urban;B;Standard Units;;F;31 - 35;8,5;612425;66163;Single;India;Business Owner;;;0
84369;Urban;B;Premium Units;;M;;2,5;;;;;;;;0
14994;Outer;C;Premium Units;Outer;F;36 - 40;3,5;;17613;Single;;Other(Please specify);;;0
12404;Outer;B;Standard Units;Outer;M;31 - 35;5,5;123271;;Single;;Business Owner;105000;;0
9451;Outer;B;Standard Units;Outer;M;< 25;4,5;243858;;Single;;Business Owner;105000;;0
17290;Outer;B;Standard Units;Outer;M;36 - 40;6,5;155215;;Single;;Business Owner;120000;;0
103331;Outer;B;Standard Units;Outer;M;31 - 35;11,3;272387;75904;Married;;Other(Please specify);;;0
97104;Other;B;Premium Units;;M;41 - 45;7,5;347552;;Married with Children;Non-India;Business Employee;;;0
51200;Major;C;Premium Units;Other;F;;;;;;;;;;1
101889;Outer;B;Standard Units;Outer;M;25 - 30;19,5;523694;115132;Married with Children;India;Business Owner;;;0
65569;Outer;D;Standard Units;;;;4,5;;;;India;Business Employee;;;0
104378;Outer;C;Standard Units;;F;51 +;9,75;306175;47370;Married;India;Business Owner;;;0
23272;Urban;B;Standard Units;Outer;F;31 - 35;10,5;544108;;Single;;Business Employee;95000;;0
18287;Major;C;Premium Units;Outer;M;;;;;;;;;;1
69115;Major;D;Premium Units;Major;M;;;;;;;;;;1
42578;Outer;B;Standard Units;Outer;F;31 - 35;4,5;216688;;Single;;Business Owner;95000;;0
60597;Outer;B;Premium Units;;F;41 - 45;5,5;;;;;Business Employee;;;0
77460;Major;C;Premium Units;;F;;;;;;;;;;0
90500;Urban;D;Standard Units;Major;M;36 - 40;6,5;200314;46863;Single;;Business Employee;;;1
35438;Outer;B;Premium Units;;M;;;;;;;;;;0
32853;Urban;B;Standard Units;Major;F;31 - 35;7;185622;;Single;;Business Owner;120000;;0
88963;Urban;A;Standard Units;Major;F;46 - 50;18,5;521019;;Married with Children;;Business Owner;;;0
14453;Outer;C;Premium Units;Outer;F;36 - 40;3,5;127282;40047;Single;;;75000;;1
92545;Urban;A;Standard Units;Major;M;51 +;37;559540;;Married;;Business Owner;;;0
1327;Outer;C;Standard Units;Outer;M;31 - 35;5,5;315715;;Single;;Business Owner;120000;;0
104548;Urban;B;Standard Units;Outer;M;41 - 45;9,75;246427;71798;Married with Children;India;Business Employee;;;0
112299;Outer;B;Standard Units;;M;31 - 35;8,75;232500;69890;Single;;Business Employee;;;0
72351;Outer;B;Standard Units;Outer;F;31 - 35;7,5;366248;64179;Single;;Business Employee;;;0
62603;Major;C;Premium Units;Major;M;;4,5;;44134;Married;India;;;;0
55951;Urban;B;Standard Units;Central;M;25 - 30;;293741;;Single;;Business Employee;105000;;0
49496;Major;D;Premium Units;Major;F;;;;;;;;;;1
101272;Urban;D;Premium Units;Outer;M;25 - 30;3,5;86148;22961;Single;India;Business Employee;;;1
72714;Urban;B;Premium Units;Major;F;25 - 30;3,5;209136;41877;Married with Children;;Business Employee;;;0
66788;Major;C;Premium Units;;M;46 - 50;4,5;161844;46221;Single;India;Business Owner;;;0
56898;Outer;D;Standard Units;Major;F;31 - 35;4,5;147072;;Single;;Business Owner;95000;;0
103838;Outer;B;Standard Units;Outer;M;31 - 35;13,5;127516;59308;Married;India;Business Employee;;;0
81822;Other;B;Premium Units;;F;51 +;11,3;153129;77269;;India;;;;0
108129;Major;D;Premium Units;;F;25 - 30;3,5;121662;33034;Single;India;Business Employee;;;0
21491;Outer;B;Standard Units;Outer;F;41 - 45;14,5;303483;;Married with Children;;Business Employee;185000;;0
47892;Outer;A;Standard Units;Outer;F;41 - 45;17;558917;;Married with Children;;Business Employee;;;0
43487;Outer;D;Standard Units;Outer;M;36 - 40;6,5;220020;;Married with Children;;Business Owner;120000;;0
81144;Urban;B;Standard Units;Major;F;36 - 40;6,5;147542;54318;Single;;Business Employee;;;0
24455;Outer;C;Standard Units;Outer;M;< 25;4,5;60482;;Single;;Civil Servant;75000;;0
109414;Major;D;Premium Units;;F;25 - 30;2,5;;17525;Single;India;Business Employee;;;0
103067;Outer;B;Standard Units;;M;31 - 35;13,5;437008;74262;Single;;Business Employee;;;0
8552;Outer;A;Standard Units;Outer;F;25 - 30;17;130306;;Single;;Business Owner;95000;;0
97060;Major;B;Premium Units;;M;;;;;;;;;;0
75633;Major;B;Premium Units;;F;;3,5;;;;;;;;0
99733;Urban;B;Premium Units;;M;25 - 30;3,5;108794;36451;Single;India;Business Employee;;;0
27035;Outer;C;Standard Units;Outer;F;< 25;5,5;;;Single;;;120000;;0
35590;Outer;B;Standard Units;Central;M;36 - 40;18,5;319305;150744;Married with Children;;Business Owner;;;0
23086;Outer;B;Standard Units;Outer;F;< 25;9,5;595957;;Single;;Other(Please specify);75000;;0
3557;Urban;B;Standard Units;Outer;M;46 - 50;13,5;382389;;Single;;Business Owner;300000;;0
17761;Outer;B;Standard Units;Outer;F;< 25;7;282830;;Single;;Business Employee;140000;;0
88065;Urban;C;Standard Units;;M;41 - 45;4,5;125343;44810;Married with Children;;Civil Servant;;;0
41978;Outer;B;Standard Units;Outer;F;31 - 35;8;176085;;Married;;Business Employee;105000;;0
77041;Major;C;Premium Units;;M;;3,5;;;;;;;;0
80150;Urban;B;Premium Units;;F;;;;;;;;;;0
7434;Major;C;Premium Units;Major;F;31 - 35;4,5;;;;India;;;;0
112840;Outer;B;Standard Units;;M;31 - 35;9,75;170140;74489;Married;;Business Employee;;;0
83547;Urban;B;Standard Units;Major;;41 - 45;10,3;349813;70381;Married with Children;;Business Owner;;;0
108182;Major;C;Premium Units;;M;;;;;;;;;;0
55908;Urban;B;Standard Units;Outer;M;25 - 30;7;215989;;Single;;Civil Servant;105000;;0
19622;Outer;B;Standard Units;Outer;F;31 - 35;5,5;144028;;Married with Children;;Business Owner;120000;;0
18087;Outer;C;Standard Units;Central;F;31 - 35;4,5;145556;;Single;;Business Employee;85000;;0
100624;Urban;B;Standard Units;Central;F;31 - 35;7,5;311237;53355;Single;India;Other(Please specify);;;0
47287;Outer;B;Standard Units;Outer;M;31 - 35;8,5;447289;77807;Single;India;Business Owner;;;0
11618;Urban;C;Standard Units;Outer;M;< 25;2,5;217260;;Single;;Business Owner;75000;;0
114136;Urban;D;Standard Units;;M;25 - 30;5,5;67779;35809;Single;;Business Employee;;;0
47448;Outer;C;Standard Units;Outer;M;36 - 40;10,5;200614;;Married with Children;;Business Owner;120000;;0
97525;Major;B;Premium Units;Major;F;31 - 35;4,5;224064;40732;;India;Business Employee;;;0
79202;Outer;A;Standard Units;Outer;F;36 - 40;14,5;283833;58012;Married with Children;;Business Owner;;;0
94040;Outer;B;Standard Units;Major;M;46 - 50;13,5;326953;;Married with Children;;Business Owner;;;0
64458;Major;C;Premium Units;Major;F;;;;;;;;;;1
66637;Major;D;Premium Units;Major;F;;;;;;;;;;1
9495;Outer;C;Standard Units;;F;31 - 35;3,5;213678;;Married;;Business Owner;140000;;0
37452;Outer;C;Standard Units;;F;25 - 30;3,5;246357;;Married with Children;;Business Employee;105000;;0
64445;Major;C;Premium Units;Major;M;41 - 45;2,5;200720;57265;Married;India;Civil Servant;;;0
106769;Outer;B;Standard Units;Outer;M;36 - 40;10,3;591820;58148;Married with Children;India;Business Owner;;;0
88360;Urban;B;Standard Units;Major;M;31 - 35;11,3;;;Married with Children;;Other(Please specify);;;0
60244;Other;B;Premium Units;Outer;M;41 - 45;14,5;601869;116403;Single;India;Business Owner;;;0
97659;Major;C;Standard Units;Outer;M;36 - 40;4,5;186864;42171;Married;India;Business Owner;;;0
71781;Urban;B;Premium Units;;M;36 - 40;3,5;158916;43895;;;Business Owner;;;0
18042;Outer;B;Standard Units;Outer;F;< 25;3,5;131918;;Single;;Business Owner;105000;;0
79652;Outer;C;Standard Units;Outer;F;51 +;7,5;262904;48138;Married;;Business Employee;;;0
118177;Urban;C;Standard Units;Outer;F;;;;;;;;;;0
115845;Outer;B;Standard Units;Outer;F;36 - 40;5,5;132291;40995;Married with Children;India;Business Owner;;;1
94618;Other;B;Premium Units;;F;;4,5;;;;;;;;0
13506;Outer;C;Standard Units;Outer;F;< 25;6,5;207162;;Single;;Business Employee;75000;;0
15779;Outer;C;Standard Units;Outer;M;< 25;;170841;;Single;;Civil Servant;85000;;0
15479;Outer;D;Standard Units;Major;M;25 - 30;6,5;;;Single;;Business Owner;140000;;0
63592;Outer;A;Standard Units;;F;25 - 30;19,5;452282;123265;Single;;Business Owner;;;0
51818;Outer;D;Standard Units;Outer;;41 - 45;5,5;;;;;;;;0
74734;Outer;B;Premium Units;;F;31 - 35;3,5;;;;;Business Employee;95000;;0
79282;Outer;B;Standard Units;;M;31 - 35;11,3;503225;73170;Married with Children;;Business Employee;;;0
8981;Outer;C;Standard Units;Outer;F;31 - 35;4,5;265426;;Married with Children;;Business Owner;140000;;0
73960;Other;B;Premium Units;;M;31 - 35;8,5;;;;India;;;;0
63588;Outer;B;Standard Units;Outer;F;;13,5;;;Married with Children;;;;;0
60880;Major;C;Premium Units;Outer;M;36 - 40;5,5;651843;41382;Single;;Civil Servant;;;0
61913;Major;D;Premium Units;Major;M;;2,5;;35204;;;Civil Servant;;;0
106408;Outer;B;Premium Units;Outer;M;41 - 45;7,5;437946;61545;Married with Children;India;Business Employee;;;0
30567;Outer;B;Standard Units;Central;F;41 - 45;10,5;323250;;Married with Children;;Business Owner;160000;;0
102560;Major;B;Standard Units;;F;31 - 35;5,5;309094;;Married;;Business Employee;105000;;0
39086;Other;D;Premium Units;Major;F;< 25;3,5;86241;24321;Single;;Business Employee;;;0
5925;Outer;B;Standard Units;Outer;F;31 - 35;7;185013;;Single;;Business Owner;185000;;0
51714;Urban;C;Standard Units;Central;;31 - 35;5,5;;;Single;;Civil Servant;95000;;0
3588;Urban;B;Standard Units;Outer;F;31 - 35;7,5;;;Married;;;;;0
